Price,Date,Close
Ticker,,GOOG
234,2019-12-05,66.09345245361328
235,2019-12-06,66.71500396728516
236,2019-12-09,66.86132049560547
237,2019-12-10,66.91606140136719
238,2019-12-11,66.93396759033203
239,2019-12-12,67.19522857666016
240,2019-12-13,67.07380676269531
241,2019-12-16,67.73766326904297
242,2019-12-17,67.43658447265625
243,2019-12-18,67.31217956542969
244,2019-12-19,67.48236846923828
245,2019-12-20,67.16139221191406
246,2019-12-23,67.12407684326172
247,2019-12-24,66.86132049560547
248,2019-12-26,67.6993408203125
249,2019-12-27,67.27584838867188
250,2019-12-30,66.49205780029297
251,2019-12-31,66.53585815429688
252,2020-01-02,68.04620361328125
253,2020-01-03,67.7122802734375
254,2020-01-06,69.38187408447266
255,2020-01-07,69.33858489990234
256,2020-01-08,69.88499450683594
257,2020-01-09,70.65682983398438
258,2020-01-10,71.14950561523438
259,2020-01-13,71.62226104736328
260,2020-01-14,71.20673370361328
261,2020-01-15,71.62077331542969
262,2020-01-16,72.2428207397461
263,2020-01-17,73.67057037353516
264,2020-01-21,73.87012481689453
265,2020-01-22,73.94725036621094
266,2020-01-23,73.98208618164062
267,2020-01-24,72.98979187011719
268,2020-01-27,71.35701751708984
269,2020-01-28,72.2856216430664
270,2020-01-29,72.58769989013672
271,2020-01-30,72.4488525390625
272,2020-01-31,71.37344360351562
273,2020-02-03,73.9467544555664
274,2020-02-04,72.01242065429688
275,2020-02-05,72.07013702392578
276,2020-02-06,73.46354675292969
277,2020-02-07,73.61283111572266
278,2020-02-10,75.0783920288086
279,2020-02-11,75.0838623046875
280,2020-02-12,75.55563354492188
281,2020-02-13,75.37599182128906
282,2020-02-14,75.6785659790039
283,2020-02-18,75.62531280517578
284,2020-02-19,75.97465515136719
285,2020-02-20,75.54966735839844
286,2020-02-21,73.90544891357422
287,2020-02-24,70.74441528320312
288,2020-02-25,69.0952377319336
289,2020-02-26,69.33061981201172
290,2020-02-27,65.59381866455078
291,2020-02-28,66.65081024169922
292,2020-03-02,69.1280746459961
293,2020-03-03,66.75332641601562
294,2020-03-04,68.99918365478516
295,2020-03-05,65.6410903930664
296,2020-03-06,64.61446380615234
297,2020-03-09,60.491485595703125
298,2020-03-10,63.71770095825195
299,2020-03-11,60.4840202331543
300,2020-03-12,55.48270034790039
301,2020-03-13,60.69900131225586
302,2020-03-16,53.96091842651367
303,2020-03-17,55.72605514526367
304,2020-03-18,54.581478118896484
305,2020-03-19,55.50162124633789
306,2020-03-20,53.363250732421875
307,2020-03-23,52.58195114135742
308,2020-03-24,56.45560073852539
309,2020-03-25,54.8646354675293
310,2020-03-26,57.81366729736328
311,2020-03-27,55.27370071411133
312,2020-03-30,57.07068634033203
313,2020-03-31,57.86642074584961
314,2020-04-01,55.0203971862793
315,2020-04-02,55.777809143066406
316,2020-04-03,54.635223388671875
317,2020-04-06,59.06623458862305
318,2020-04-07,59.04582977294922
319,2020-04-08,60.228729248046875
320,2020-04-09,60.28695297241211
321,2020-04-13,60.59101104736328
322,2020-04-14,63.16233444213867
323,2020-04-15,62.825931549072266
324,2020-04-16,62.875694274902344
325,2020-04-17,63.86003112792969
326,2020-04-20,63.031951904296875
327,2020-04-21,60.530303955078125
328,2020-04-22,62.862754821777344
329,2020-04-23,63.51466751098633
330,2020-04-24,63.66395568847656
331,2020-04-27,63.493263244628906
332,2020-04-28,61.39271545410156
333,2020-04-29,66.75779724121094
334,2020-04-30,67.1151123046875
335,2020-05-01,65.71923065185547
336,2020-05-04,66.02726745605469
337,2020-05-05,67.2370376586914
338,2020-05-06,67.04743194580078
339,2020-05-07,68.30447387695312
340,2020-05-08,69.09125518798828
341,2020-05-11,69.8322525024414
342,2020-05-12,68.46273040771484
343,2020-05-13,67.14845275878906
344,2020-05-14,67.48685455322266
345,2020-05-15,68.33582305908203
346,2020-05-18,68.87079620361328
347,2020-05-19,68.35050201416016
348,2020-05-20,70.00442504882812
349,2020-05-21,69.80934143066406
350,2020-05-22,70.18855285644531
351,2020-05-26,70.5169906616211
352,2020-05-27,70.55780029296875
353,2020-05-28,70.5025634765625
354,2020-05-29,71.10919189453125
355,2020-06-01,71.2535171508789
356,2020-06-02,71.62176513671875
357,2020-06-03,71.48043823242188
358,2020-06-04,70.27613830566406
359,2020-06-05,71.5804672241211
360,2020-06-08,71.98951721191406
361,2020-06-09,72.46477508544922
362,2020-06-10,72.94699096679688
363,2020-06-11,69.8611068725586
364,2020-06-12,70.3259048461914
365,2020-06-15,70.65782928466797
366,2020-06-16,71.79593658447266
367,2020-06-17,72.2139663696289
368,2020-06-18,71.45952606201172
369,2020-06-19,71.24853515625
370,2020-06-22,72.25078582763672
371,2020-06-23,72.87532806396484
372,2020-06-24,71.260986328125
373,2020-06-25,71.72676086425781
374,2020-06-26,67.6744613647461
375,2020-06-29,69.41969299316406
376,2020-06-30,70.34730529785156
377,2020-07-01,71.56304931640625
378,2020-07-02,72.88976287841797
379,2020-07-06,74.43245697021484
380,2020-07-07,73.908935546875
381,2020-07-08,74.4473876953125
382,2020-07-09,75.19334411621094
383,2020-07-10,76.72359466552734
384,2020-07-13,75.21076965332031
385,2020-07-14,75.67059326171875
386,2020-07-15,75.32522583007812
387,2020-07-16,75.54219818115234
388,2020-07-17,75.4202651977539
389,2020-07-20,77.91695404052734
390,2020-07-21,77.55367279052734
391,2020-07-22,78.0547866821289
392,2020-07-23,75.4267349243164
393,2020-07-24,75.23714447021484
394,2020-07-27,76.14932250976562
395,2020-07-28,74.66336059570312
396,2020-07-29,75.74224853515625
397,2020-07-30,76.21153259277344
398,2020-07-31,73.79845428466797
399,2020-08-03,73.37496948242188
400,2020-08-04,72.9031982421875
401,2020-08-05,73.3331527709961
402,2020-08-06,74.65141296386719
403,2020-08-07,74.37223815917969
404,2020-08-10,74.45235443115234
405,2020-08-11,73.66707611083984
406,2020-08-12,74.97588348388672
407,2020-08-13,75.5645980834961
408,2020-08-14,75.03111267089844
409,2020-08-17,75.54119873046875
410,2020-08-18,77.5626220703125
411,2020-08-19,77.01173400878906
412,2020-08-20,78.71467590332031
413,2020-08-21,78.64849853515625
414,2020-08-24,79.03565979003906
415,2020-08-25,80.03193664550781
416,2020-08-26,82.22952270507812
417,2020-08-27,81.33126831054688
418,2020-08-28,81.83289337158203
419,2020-08-31,81.32381439208984
420,2020-09-01,82.64405822753906
421,2020-09-02,86.00663757324219
422,2020-09-03,81.70500183105469
423,2020-09-04,79.17697143554688
424,2020-09-08,76.25830841064453
425,2020-09-09,77.48101043701172
426,2020-09-10,76.2398910522461
427,2020-09-11,75.67756652832031
428,2020-09-14,75.60588073730469
429,2020-09-15,76.70867156982422
430,2020-09-16,75.6865005493164
431,2020-09-17,74.42398834228516
432,2020-09-18,72.6553726196289
433,2020-09-21,71.22067260742188
434,2020-09-22,72.9275894165039
435,2020-09-23,70.42693328857422
436,2020-09-24,71.07783508300781
437,2020-09-25,71.90740966796875
438,2020-09-28,72.88080596923828
439,2020-09-29,73.12017059326172
440,2020-09-30,73.13360595703125
441,2020-10-01,74.15327453613281
442,2020-10-02,72.57723236083984
443,2020-10-05,73.95074462890625
444,2020-10-06,72.32941436767578
445,2020-10-07,72.67029571533203
446,2020-10-08,73.94625854492188
447,2020-10-09,75.40385437011719
448,2020-10-12,78.08763885498047
449,2020-10-13,78.21355438232422
450,2020-10-14,78.03439331054688
451,2020-10-15,77.58900451660156
452,2020-10-16,78.27973175048828
453,2020-10-19,76.3687744140625
454,2020-10-20,77.42975616455078
455,2020-10-21,79.28994750976562
456,2020-10-22,80.3857650756836
457,2020-10-23,81.66321563720703
458,2020-10-26,79.14762115478516
459,2020-10-27,79.83486938476562
460,2020-10-28,75.47351837158203
461,2020-10-29,77.99259948730469
462,2020-10-30,80.66841888427734
463,2020-11-02,80.91822814941406
464,2020-11-03,82.12153625488281
465,2020-11-04,87.0442123413086
466,2020-11-05,87.75286102294922
467,2020-11-06,87.6722412109375
468,2020-11-09,87.73445129394531
469,2020-11-10,86.6092758178711
470,2020-11-11,87.22238159179688
471,2020-11-12,87.07954406738281
472,2020-11-13,88.43214416503906
473,2020-11-16,88.64911651611328
474,2020-11-17,88.09027099609375
475,2020-11-18,86.92727661132812
476,2020-11-19,87.78022766113281
477,2020-11-20,86.6988525390625
478,2020-11-23,86.33407592773438
479,2020-11-24,88.02706146240234
480,2020-11-25,88.15396881103516
481,2020-11-27,89.2368392944336
482,2020-11-30,87.62199401855469
483,2020-12-01,89.48117065429688
484,2020-12-02,90.96663665771484
485,2020-12-03,90.90791320800781
486,2020-12-04,90.9686279296875
487,2020-12-07,90.5451431274414
488,2020-12-08,90.49886322021484
489,2020-12-09,88.78597259521484
490,2020-12-10,88.3480453491211
491,2020-12-11,88.66852569580078
492,2020-12-14,87.58814239501953
493,2020-12-15,87.97181701660156
494,2020-12-16,87.73445129394531
495,2020-12-17,86.98300170898438
496,2020-12-18,86.14248657226562
497,2020-12-21,86.55851745605469
498,2020-12-22,85.76876068115234
499,2020-12-23,86.21066284179688
500,2020-12-24,86.53264617919922
501,2020-12-28,88.3858642578125
502,2020-12-29,87.5214614868164
503,2020-12-30,86.56598663330078
504,2020-12-31,87.18107604980469
505,2021-01-04,86.00464630126953
506,2021-01-05,86.63565063476562
507,2021-01-06,86.35548400878906
508,2021-01-07,88.94123840332031
509,2021-01-08,89.93452453613281
510,2021-01-11,87.91956329345703
511,2021-01-12,86.91583251953125
512,2021-01-13,87.30648040771484
513,2021-01-14,86.59883117675781
514,2021-01-15,86.4002685546875
515,2021-01-19,89.12088775634766
516,2021-01-20,93.9002456665039
517,2021-01-21,94.1167221069336
518,2021-01-22,94.60440826416016
519,2021-01-25,94.52230834960938
520,2021-01-26,95.41009521484375
521,2021-01-27,91.10796356201172
522,2021-01-28,92.71635437011719
523,2021-01-29,91.35430908203125
524,2021-02-01,94.61933898925781
525,2021-02-02,95.92118072509766
526,2021-02-03,103.01557922363281
527,2021-02-04,102.63238525390625
528,2021-02-05,104.4054946899414
529,2021-02-08,104.15218353271484
530,2021-02-09,103.68440246582031
531,2021-02-10,104.27510070800781
532,2021-02-11,104.30049133300781
533,2021-02-12,104.70954895019531
534,2021-02-16,105.5948486328125
535,2021-02-17,105.9138412475586
536,2021-02-18,105.36095428466797
537,2021-02-19,104.56175231933594
538,2021-02-22,102.7573013305664
539,2021-02-23,103.05488586425781
540,2021-02-24,104.26465606689453
541,2021-02-25,101.08918762207031
542,2021-02-26,101.3628921508789
543,2021-03-01,103.58486938476562
544,2021-03-02,103.3027114868164
545,2021-03-03,100.8577880859375
546,2021-03-04,101.97151184082031
547,2021-03-05,104.93000793457031
548,2021-03-08,100.73139190673828
549,2021-03-09,102.15116119384766
550,2021-03-10,102.26712036132812
551,2021-03-11,105.24003601074219
552,2021-03-12,102.61000061035156
553,2021-03-15,102.83741760253906
554,2021-03-16,104.13277435302734
555,2021-03-17,104.06111907958984
556,2021-03-18,101.33104705810547
557,2021-03-19,101.67840576171875
558,2021-03-22,101.44898986816406
559,2021-03-23,102.16410064697266
560,2021-03-24,101.77096557617188
561,2021-03-25,101.73613739013672
562,2021-03-26,101.29769897460938
563,2021-03-29,102.31289672851562
564,2021-03-30,102.29248809814453
565,2021-03-31,102.94391632080078
566,2021-04-01,106.38362121582031
567,2021-04-05,110.75291442871094
568,2021-04-06,110.7131118774414
569,2021-04-07,111.95374298095703
570,2021-04-08,112.73802185058594
571,2021-04-09,113.75519561767578
572,2021-04-12,112.20803833007812
573,2021-04-13,112.82908630371094
574,2021-04-14,112.21051025390625
575,2021-04-15,114.29166412353516
576,2021-04-16,114.34640502929688
577,2021-04-19,114.57730102539062
578,2021-04-20,114.14088439941406
579,2021-04-21,114.12395477294922
580,2021-04-22,112.86144256591797
581,2021-04-23,115.21926879882812
582,2021-04-26,115.78856658935547
583,2021-04-27,114.81219482421875
584,2021-04-28,118.43453979492188
585,2021-04-29,120.92176055908203
586,2021-04-30,119.93791961669922
587,2021-05-03,119.19393920898438
588,2021-05-04,117.1575927734375
589,2021-05-05,117.281494140625
590,2021-05-06,118.50619506835938
591,2021-05-07,119.3691177368164
592,2021-05-10,116.53105163574219
593,2021-05-11,114.89381408691406
594,2021-05-12,111.42623901367188
595,2021-05-13,112.56534576416016
596,2021-05-14,115.26206970214844
597,2021-05-17,115.52333068847656
598,2021-05-18,114.62857055664062
599,2021-05-19,114.89131927490234
600,2021-05-20,117.24915313720703
601,2021-05-21,116.70223999023438
602,2021-05-24,119.76624298095703
603,2021-05-25,119.88567352294922
604,2021-05-26,121.10289764404297
605,2021-05-27,119.5592269897461
606,2021-05-28,120.00958251953125
607,2021-06-01,120.91777801513672
608,2021-06-02,120.49330139160156
609,2021-06-03,119.6637191772461
610,2021-06-04,122.01010131835938
611,2021-06-07,122.72321319580078
612,2021-06-08,123.5572738647461
613,2021-06-09,123.9827651977539
614,2021-06-10,125.48563385009766
615,2021-06-11,125.10395050048828
616,2021-06-14,125.75635528564453
617,2021-06-15,125.43885040283203
618,2021-06-16,125.10395050048828
619,2021-06-17,125.7752685546875
620,2021-06-18,124.97555541992188
621,2021-06-21,125.85887908935547
622,2021-06-22,126.40080261230469
623,2021-06-23,125.86534881591797
624,2021-06-24,126.68197631835938
625,2021-06-25,126.39633178710938
626,2021-06-28,126.2216567993164
627,2021-06-29,125.4244384765625
628,2021-06-30,124.7252426147461
629,2021-07-01,125.77278137207031
630,2021-07-02,128.1121826171875
631,2021-07-06,129.15924072265625
632,2021-07-07,129.4642791748047
633,2021-07-08,128.5680389404297
634,2021-07-09,128.96368408203125
635,2021-07-12,129.94850158691406
636,2021-07-13,130.37698364257812
637,2021-07-14,131.45985412597656
638,2021-07-15,130.64767456054688
639,2021-07-16,131.22398376464844
640,2021-07-19,128.64466857910156
641,2021-07-20,130.4834747314453
642,2021-07-21,131.9754180908203
643,2021-07-22,132.69998168945312
644,2021-07-23,137.1663055419922
645,2021-07-26,138.98619079589844
646,2021-07-27,136.151611328125
647,2021-07-28,135.73858642578125
648,2021-07-29,135.89682006835938
649,2021-07-30,134.5835418701172
650,2021-08-02,135.34841918945312
651,2021-08-03,135.63754272460938
652,2021-08-04,135.38723754882812
653,2021-08-05,136.29446411132812
654,2021-08-06,136.38998413085938
655,2021-08-09,137.3514404296875
656,2021-08-10,137.44549560546875
657,2021-08-11,137.0404052734375
658,2021-08-12,137.7371063232422
659,2021-08-13,137.75355529785156
660,2021-08-16,138.26113891601562
661,2021-08-17,136.65325927734375
662,2021-08-18,135.9261932373047
663,2021-08-19,136.26806640625
664,2021-08-20,137.78439331054688
665,2021-08-23,140.43434143066406
666,2021-08-24,141.72720336914062
667,2021-08-25,142.27610778808594
668,2021-08-26,141.45301818847656
669,2021-08-27,143.8690643310547
670,2021-08-30,144.78372192382812
671,2021-08-31,144.7762908935547
672,2021-09-01,145.1544647216797
673,2021-09-02,143.53912353515625
674,2021-09-03,144.09251403808594
675,2021-09-07,144.83299255371094
676,2021-09-08,144.2005157470703
677,2021-09-09,144.2303466796875
678,2021-09-10,141.25196838378906
679,2021-09-13,142.7886962890625
680,2021-09-14,142.72998046875
681,2021-09-15,144.521484375
682,2021-09-16,143.6929168701172
683,2021-09-17,140.796630859375
684,2021-09-20,138.3616485595703
685,2021-09-21,138.98817443847656
686,2021-09-22,140.27410888671875
687,2021-09-23,141.15792846679688
688,2021-09-24,141.96060180664062
689,2021-09-27,140.83395385742188
690,2021-09-28,135.54202270507812
691,2021-09-29,133.88687133789062
692,2021-09-30,132.6372528076172
693,2021-10-01,135.81919860839844
694,2021-10-04,133.13441467285156
695,2021-10-05,135.5350341796875
696,2021-10-06,136.7064971923828
697,2021-10-07,138.5293731689453
698,2021-10-08,139.39576721191406
699,2021-10-11,138.19296264648438
700,2021-10-12,136.06851196289062
701,2021-10-13,137.24990844726562
702,2021-10-14,140.74537658691406
703,2021-10-15,141.0071258544922
704,2021-10-18,142.28656005859375
705,2021-10-19,143.14401245117188
706,2021-10-20,141.74362182617188
707,2021-10-21,142.107421875
708,2021-10-22,137.9715118408203
709,2021-10-25,138.11880493164062
710,2021-10-26,139.01356506347656
711,2021-10-27,145.7372283935547
712,2021-10-28,145.4401397705078
713,2021-10-29,147.571533203125
714,2021-11-01,143.0962371826172
715,2021-11-02,145.17539978027344
716,2021-11-03,146.0980224609375
717,2021-11-04,147.9821014404297
718,2021-11-05,148.53744506835938
719,2021-11-08,148.64744567871094
720,2021-11-09,148.54493713378906
721,2021-11-10,145.93479919433594
722,2021-11-11,146.05621337890625
723,2021-11-12,148.94003295898438
724,2021-11-15,148.6837615966797
725,2021-11-16,148.37322998046875
726,2021-11-17,148.35931396484375
727,2021-11-18,149.99853515625
728,2021-11-19,149.24560546875
729,2021-11-22,146.38514709472656
730,2021-11-23,146.06517028808594
731,2021-11-24,146.02584838867188
732,2021-11-26,142.13278198242188
733,2021-11-29,145.42520141601562
734,2021-11-30,141.7804718017578
735,2021-12-01,140.95037841796875
736,2021-12-02,143.09872436523438
737,2021-12-03,141.8486328125
738,2021-12-06,143.1186065673828
739,2021-12-07,147.33863830566406
740,2021-12-08,148.01942443847656
741,2021-12-09,147.40782165527344
742,2021-12-10,147.97412109375
743,2021-12-13,146.01290893554688
744,2021-12-14,144.28707885742188
745,2021-12-15,146.67379760742188
746,2021-12-16,144.1557159423828
747,2021-12-17,142.1298065185547
748,2021-12-20,141.73019409179688
749,2021-12-21,143.54063415527344
750,2021-12-22,146.2562713623047
751,2021-12-23,146.44886779785156
752,2021-12-27,147.36599731445312
753,2021-12-28,145.7576141357422
754,2021-12-29,145.81385803222656
755,2021-12-30,145.31422424316406
756,2021-12-31,143.99746704101562
757,2022-01-03,144.39059448242188
758,2022-01-04,143.73570251464844
759,2022-01-05,137.0045928955078
760,2022-01-06,136.90255737304688
761,2022-01-07,136.358642578125
762,2022-01-10,137.92074584960938
763,2022-01-11,139.35745239257812
764,2022-01-12,140.98023986816406
765,2022-01-13,138.47511291503906
766,2022-01-14,139.12753295898438
767,2022-01-18,135.64801025390625
768,2022-01-19,135.0124969482422
769,2022-01-20,132.87713623046875
770,2022-01-21,129.4787139892578
771,2022-01-24,129.7574005126953
772,2022-01-25,126.13805389404297
773,2022-01-26,128.63075256347656
774,2022-01-27,128.51229858398438
775,2022-01-28,132.66116333007812
776,2022-01-31,135.0587921142578
777,2022-02-01,137.228515625
778,2022-02-02,147.33863830566406
779,2022-02-03,141.97802734375
780,2022-02-04,142.34181213378906
781,2022-02-07,138.2830352783203
782,2022-02-08,138.55673217773438
783,2022-02-09,140.78619384765625
784,2022-02-10,137.94911193847656
785,2022-02-11,133.49769592285156
786,2022-02-14,134.66220092773438
787,2022-02-15,135.7823944091797
788,2022-02-16,136.83937072753906
789,2022-02-17,131.68478393554688
790,2022-02-18,129.85244750976562
791,2022-02-22,128.79246520996094
792,2022-02-23,126.9835433959961
793,2022-02-24,132.04803466796875
794,2022-02-25,133.8853759765625
795,2022-02-28,134.25511169433594
796,2022-03-01,133.5355224609375
797,2022-03-02,134.11624145507812
798,2022-03-03,133.6748504638672
799,2022-03-04,131.49916076660156
800,2022-03-07,125.86832427978516
801,2022-03-08,126.67849731445312
802,2022-03-09,133.2349395751953
803,2022-03-10,132.05653381347656
804,2022-03-11,129.86041259765625
805,2022-03-14,126.14352416992188
806,2022-03-15,129.04925537109375
807,2022-03-16,133.06027221679688
808,2022-03-17,133.9659881591797
809,2022-03-18,136.15660095214844
810,2022-03-21,135.8351287841797
811,2022-03-22,139.6162109375
812,2022-03-23,137.85057067871094
813,2022-03-24,140.6458282470703
814,2022-03-25,140.85435485839844
815,2022-03-28,141.2808380126953
816,2022-03-29,142.57470703125
817,2022-03-30,141.9720458984375
818,2022-03-31,138.99118041992188
819,2022-04-01,140.03671264648438
820,2022-04-04,142.96534729003906
821,2022-04-05,140.39801025390625
